"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples","MutationPercentage","MutationGroup"
"KRT2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"KRTAP13-2",0,0,0,0,0,4,0,0,0,4,4,4,50,"26-50%"
"KRTAP25-1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"KRTAP27-1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"L3MBTL4",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"LIPA",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"LIPK",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"LMAN1L",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"LMLN",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"LMTK3",4,0,0,0,0,0,0,0,0,4,4,4,50,"26-50%"
"LNP1",0,0,0,4,0,0,0,0,0,4,4,4,50,"26-50%"
"LPCAT1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"LPO",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"LRIT1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"LRP5",0,0,2,2,0,0,0,0,0,4,4,4,50,"26-50%"
"LRRC26",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"LSP1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"LY6D",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"LY6G5B",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MAEL",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MAP3K19",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MAPK4",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MAPK8IP3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MDGA1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MED16",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MFSD6",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MORN2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MPV17L2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MRGPRF",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MRPL10",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MRPS16",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MS4A6A",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MSTN",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MSTO1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MTCH2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MTG2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MTMR2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MTNR1B",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MUTYH",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MYBPC3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MYCBP2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"MYO5C",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"N4BP3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NANOG",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NANS",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NAP1L3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NAT14",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NBN",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NCAPH",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NCAPH2",0,0,0,0,1,0,0,3,0,4,4,4,50,"26-50%"
"NCL",0,0,3,0,1,0,0,0,0,4,4,4,50,"26-50%"
"NDOR1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NDUFS2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NECTIN1",0,0,0,2,2,0,0,0,0,4,4,4,50,"26-50%"
"NEK4",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NIF3L1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NMB",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NMI",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NOD1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NOL10",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NOLC1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NOS2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NPS",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NPVF",0,0,1,0,3,0,0,0,0,4,4,4,50,"26-50%"
"NQO1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NRROS",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NUP62CL",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"NXNL1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"OLA1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"OR10Z1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"OR12D3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"OR4K17",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"OR51G2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"OR52B4",4,0,0,0,0,0,0,0,0,4,4,4,50,"26-50%"
"OR6N2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"OR8G1",0,0,0,0,0,4,0,0,0,4,4,4,50,"26-50%"
"P4HA3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PAPPA2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PARM1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PBX1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PCDHB5",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PCDHGA7",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PDE6C",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PDF",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PDIA6",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PDZRN3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PELP1",0,0,0,1,3,0,0,0,0,4,4,4,50,"26-50%"
"PES1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PHC2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PHETA1",0,0,4,0,0,0,0,0,0,4,4,4,50,"26-50%"
"PIP4K2A",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PJVK",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PKN1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PLD4",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PLEKHG6",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PLEKHS1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PML",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"POLE4",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"POLN",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"POM121C",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"POR",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PPP2R2D",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PPP4R1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PRDM12",0,0,1,3,0,0,0,0,0,4,4,4,50,"26-50%"
"PRIM1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PRORP",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PRR23D1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PSME4",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PTF1A",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PTGES2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"PUDP",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RAB11FIP5",0,0,4,0,0,0,0,0,0,4,4,4,50,"26-50%"
"RAB6C",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RAD51D",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RASEF",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RBM33",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RFPL4B",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RFX1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RMND1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RNASE6",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RPS6KA1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RPS6KA4",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RRP1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RRP7A",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RSPH1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RSRP1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RTL3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"RUBCN",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SART3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SASS6",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SBNO2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SCD",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SCGB1D2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SDAD1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SDHAF4",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SELENOV",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SELL",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SEMA3D",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SEMA3E",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SEMA4D",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SENP2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SERPINA6",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SERPINB3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SERPINB7",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SFTA2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SIPA1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SLC13A1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SLC16A4",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SLC27A6",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SLC35E2B",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SLC37A3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SLC38A9",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SLC4A7",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SMG7",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SNCG",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SP5",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SP8",0,0,3,0,1,0,0,0,0,4,4,4,50,"26-50%"
"SPAG8",0,0,3,0,1,0,0,0,0,4,4,4,50,"26-50%"
"SPATA19",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SPATA31C1",0,0,0,0,3,1,0,0,0,4,4,4,50,"26-50%"
"SPDYE1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SPPL2B",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SRPX",0,0,2,1,1,0,0,0,0,4,4,4,50,"26-50%"
"ST14",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ST6GALNAC3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SUPT20H",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SWAP70",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SYCP2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"SYT6",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TAF5",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TAS2R50",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TBC1D10B",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TBC1D13",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TBC1D5",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TBKBP1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TBX10",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TCP10L",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TDRD3",0,0,3,0,1,0,0,0,0,4,4,4,50,"26-50%"
"TENT5A",0,0,3,1,0,0,0,0,0,4,4,4,50,"26-50%"
"TENT5B",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TESPA1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"THBD",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TM7SF2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TMCO6",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TMEM131",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TMEM25",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TMEM45B",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TMPRSS11E",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TMTC1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TPPP2",1,0,0,0,3,0,0,0,0,4,4,4,50,"26-50%"
"TRABD2B",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TRAF3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TRERF1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TRIM48",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TRIM52",0,0,4,0,0,0,0,0,0,4,4,4,50,"26-50%"
"TRIML1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TRPC1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TSHZ2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TTC28",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TTF1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"TUBA3C",1,0,0,0,3,0,0,0,0,4,4,4,50,"26-50%"
"TUBB1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"UBE2NL",0,0,0,0,0,0,4,0,0,4,4,4,50,"26-50%"
"UGT1A8",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"UGT2B10",0,0,0,0,3,0,0,1,0,4,4,4,50,"26-50%"
"UIMC1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ULK3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"UPF3A",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"USP54",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"UTP6",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"VMAC",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"VPS11",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"VPS13B",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"VWA7",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"WAPL",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"WDR26",0,0,0,3,1,0,0,0,0,4,4,4,50,"26-50%"
"WDR31",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"WDR41",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"WDR73",0,0,2,0,2,0,0,0,0,4,4,4,50,"26-50%"
"WSCD2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"XIAP",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"XRCC3",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZAR1L",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZBTB49",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZCCHC9",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZDHHC23",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZKSCAN4",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZNF14",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZNF17",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZNF467",0,0,0,0,3,1,0,0,0,4,4,4,50,"26-50%"
"ZNF540",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZNF544",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZNF585B",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZNF624",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZNF625",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZNF790",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZPBP2",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZUP1",0,0,0,0,4,0,0,0,0,4,4,4,50,"26-50%"
"ZNF280A",0,0,0,0,25,0,0,0,0,25,3,3,37.5,"26-50%"
"MDC1",0,0,0,0,19,0,0,0,0,19,3,3,37.5,"26-50%"
"PKDREJ",0,0,1,0,18,0,0,0,0,19,3,3,37.5,"26-50%"
"HLA-DPA1",0,0,0,0,15,0,0,0,0,15,3,3,37.5,"26-50%"
"KRTAP10-7",0,0,0,0,12,0,0,0,0,12,3,3,37.5,"26-50%"
"NTAQ1",0,0,0,0,12,0,0,0,0,12,3,3,37.5,"26-50%"
"OR8I2",4,0,0,0,7,1,0,0,0,12,3,3,37.5,"26-50%"
"STYXL2",0,0,0,0,12,0,0,0,0,12,3,3,37.5,"26-50%"
"KRTAP16-1",0,0,0,0,11,0,0,0,0,11,3,3,37.5,"26-50%"
"PIGG",0,0,0,0,11,0,0,0,0,11,3,3,37.5,"26-50%"
"ZSWIM2",0,0,0,0,11,0,0,0,0,11,3,3,37.5,"26-50%"
"IVL",0,0,0,0,9,0,0,0,1,10,3,3,37.5,"26-50%"
"KCNA7",0,0,2,0,8,0,0,0,0,10,3,3,37.5,"26-50%"
"PLEKHG5",0,0,3,0,7,0,0,0,0,10,3,3,37.5,"26-50%"
"ZNF85",0,0,0,0,10,0,0,0,0,10,3,3,37.5,"26-50%"
"DPY19L2",0,0,0,0,9,0,0,0,0,9,3,3,37.5,"26-50%"
"FAM187A",0,0,0,3,6,0,0,0,0,9,3,3,37.5,"26-50%"
"KIR2DL1",0,0,0,0,9,0,0,0,0,9,3,3,37.5,"26-50%"
"NUTM2F",0,0,3,0,6,0,0,0,0,9,3,3,37.5,"26-50%"
"BTN3A2",0,0,0,0,8,0,0,0,0,8,3,3,37.5,"26-50%"
"C1orf127",0,0,0,0,7,0,0,1,0,8,3,3,37.5,"26-50%"
"CLGN",0,0,0,0,8,0,0,0,0,8,3,3,37.5,"26-50%"
"LIAT1",0,0,0,0,8,0,0,0,0,8,3,3,37.5,"26-50%"
"OR10S1",0,0,0,0,8,0,0,0,0,8,3,3,37.5,"26-50%"
"OR8D2",0,0,0,0,8,0,0,0,0,8,3,3,37.5,"26-50%"
"PCARE",0,0,0,2,6,0,0,0,0,8,3,3,37.5,"26-50%"
"SYNPO2L",0,0,0,0,8,0,0,0,0,8,3,3,37.5,"26-50%"
"TRIM7",0,0,0,0,8,0,0,0,0,8,3,3,37.5,"26-50%"
"WDR27",0,0,0,0,8,0,0,0,0,8,3,3,37.5,"26-50%"
"ZPLD1",0,0,0,0,8,0,0,0,0,8,3,3,37.5,"26-50%"
"GIMD1",0,0,0,0,7,0,0,0,0,7,3,3,37.5,"26-50%"
"GOLGA6B",0,0,0,0,7,0,0,0,0,7,3,3,37.5,"26-50%"
"ICAM3",0,0,0,0,7,0,0,0,0,7,3,3,37.5,"26-50%"
"LRRC2",0,0,0,0,7,0,0,0,0,7,3,3,37.5,"26-50%"
"PRAMEF13",0,0,0,0,4,1,0,0,2,7,3,3,37.5,"26-50%"
"PYROXD2",0,0,0,0,7,0,0,0,0,7,3,3,37.5,"26-50%"
"SLC7A4",0,0,0,0,7,0,0,0,0,7,3,3,37.5,"26-50%"
"STK33",0,0,0,0,7,0,0,0,0,7,3,3,37.5,"26-50%"
"TPSAB1",0,0,0,0,7,0,0,0,0,7,3,3,37.5,"26-50%"
"TRPV6",0,0,0,0,7,0,0,0,0,7,3,3,37.5,"26-50%"
"TSKS",0,0,3,0,4,0,0,0,0,7,3,3,37.5,"26-50%"
"TTC31",0,0,0,0,7,0,0,0,0,7,3,3,37.5,"26-50%"
"ZNF705G",0,0,0,0,7,0,0,0,0,7,3,3,37.5,"26-50%"
"AFF3",2,0,0,0,4,0,0,0,0,6,3,3,37.5,"26-50%"
"ALDH1L1",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"ANKRD65",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"AQP10",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"CCDC15",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"CCDC74B",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"CENPU",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"CPA5",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"CPLANE1",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"DHX58",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"ERICH6",0,0,0,3,3,0,0,0,0,6,3,3,37.5,"26-50%"
"ESX1",0,0,1,1,4,0,0,0,0,6,3,3,37.5,"26-50%"
"FCRL6",0,0,0,0,4,2,0,0,0,6,3,3,37.5,"26-50%"
"GLT6D1",2,0,0,0,4,0,0,0,0,6,3,3,37.5,"26-50%"
"GNRH2",0,3,0,0,3,0,0,0,0,6,3,3,37.5,"26-50%"
"GPC4",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"HSPA6",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"IPO4",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"KLHDC4",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"KRTAP4-16",0,1,0,0,5,0,0,0,0,6,3,3,37.5,"26-50%"
"LMF2",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"LYST",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"MAGEB10",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"NPIPB6",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"OR2L3",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"OR4D2",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"OR4E2",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"OR7G2",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"PADI3",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"PCSK1",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"POMZP3",3,0,0,0,3,0,0,0,0,6,3,3,37.5,"26-50%"
"R3HDM1",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"RARRES1",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"RNF207",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"SDK2",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"SENP6",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"SERGEF",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"SIGLEC8",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"SPDYE16",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"TBL3",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"TCP11",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"TMEM43",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"TSEN15",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"VIT",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"VWA5A",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"VWA5B2",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"ZNF541",0,0,0,0,6,0,0,0,0,6,3,3,37.5,"26-50%"
"ABCA8",0,0,0,0,5,0,0,0,0,5,3,3,37.5,"26-50%"
"APLF",1,0,1,0,3,0,0,0,0,5,3,3,37.5,"26-50%"
"ARHGAP42",0,0,0,0,5,0,0,0,0,5,3,3,37.5,"26-50%"
"AVPR1B",0,0,0,0,5,0,0,0,0,5,3,3,37.5,"26-50%"
"BAZ2B",0,0,0,0,5,0,0,0,0,5,3,3,37.5,"26-50%"
"BHLHE22",0,0,0,2,3,0,0,0,0,5,3,3,37.5,"26-50%"
"BICRA",0,0,0,0,5,0,0,0,0,5,3,3,37.5,"26-50%"
"BYSL",0,0,0,0,5,0,0,0,0,5,3,3,37.5,"26-50%"
"CEP250",0,0,0,0,5,0,0,0,0,5,3,3,37.5,"26-50%"
"CHRNB4",0,0,0,0,5,0,0,0,0,5,3,3,37.5,"26-50%"
"CSF2RB",0,0,0,0,5,0,0,0,0,5,3,3,37.5,"26-50%"
"CYP4F2",0,0,0,0,5,0,0,0,0,5,3,3,37.5,"26-50%"
